Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize
408.0,101409.0,5880000.0,Regression,0.03,87504
409.0,101501.0,5890000.0,Regression,0.03,87504
411.0,101594.0,5900000.0,Regression,0.03,87504
412.0,101691.0,5910000.0,Regression,0.03,87504
413.0,101788.0,5920000.0,Regression,0.03,87504
415.0,101879.0,5930000.0,Regression,0.03,87504
418.0,101974.0,5940000.0,Regression,0.03,87504
419.0,102059.0,5950000.0,Regression,0.03,87504
419.0,102138.0,5960000.0,Regression,0.03,87504
421.0,102238.0,5970000.0,Regression,0.03,87504
422.0,102331.0,5980000.0,Regression,0.03,87504
423.0,102431.0,5990000.0,Regression,0.03,87504
425.0,102519.0,6000000.0,Regression,0.03,87504
426.0,102608.0,6010000.0,Regression,0.03,87504
426.0,102695.0,6020000.0,Regression,0.03,87504
427.0,102801.0,6030000.0,Regression,0.03,87504
427.0,102871.0,6040000.0,Regression,0.03,87504
427.0,102939.0,6050000.0,Regression,0.03,87504
430.0,103017.0,6060000.0,Regression,0.03,87504
430.0,103113.0,6070000.0,Regression,0.03,87504
430.0,103201.0,6080000.0,Regression,0.03,87504
432.0,103298.0,6090000.0,Regression,0.03,87504
433.0,103372.0,6100000.0,Regression,0.03,87504
433.0,103442.0,6110000.0,Regression,0.03,87504
434.0,103518.0,6120000.0,Regression,0.03,87504
435.0,103601.0,6130000.0,Regression,0.03,87504
436.0,103663.0,6140000.0,Regression,0.03,87504
436.0,103747.0,6150000.0,Regression,0.03,87504
438.0,103827.0,6160000.0,Regression,0.03,87504
438.0,103905.0,6170000.0,Regression,0.03,87504
438.0,103978.0,6180000.0,Regression,0.03,87504
440.0,104074.0,6190000.0,Regression,0.03,87504
442.0,104160.0,6200000.0,Regression,0.03,87504
444.0,104244.0,6210000.0,Regression,0.03,87504
444.0,104334.0,6220000.0,Regression,0.03,87504
448.0,104431.0,6230000.0,Regression,0.03,87504
448.0,104515.0,6240000.0,Regression,0.03,87504
448.0,104608.0,6250000.0,Regression,0.03,87504
449.0,104694.0,6260000.0,Regression,0.03,87504
449.0,104783.0,6270000.0,Regression,0.03,87504
449.0,104879.0,6280000.0,Regression,0.03,87504
449.0,104960.0,6290000.0,Regression,0.03,87504
450.0,105039.0,6300000.0,Regression,0.03,87504
451.0,105116.0,6310000.0,Regression,0.03,87504
452.0,105201.0,6320000.0,Regression,0.03,87504
453.0,105278.0,6330000.0,Regression,0.03,87504
454.0,105365.0,6340000.0,Regression,0.03,87504
454.0,105445.0,6350000.0,Regression,0.03,87504
457.0,105537.0,6360000.0,Regression,0.03,87504
457.0,105635.0,6370000.0,Regression,0.03,87504
457.0,105716.0,6380000.0,Regression,0.03,87504
458.0,105795.0,6390000.0,Regression,0.03,87504
459.0,105876.0,6400000.0,Regression,0.03,87504
460.0,105970.0,6410000.0,Regression,0.03,87504
460.0,106048.0,6420000.0,Regression,0.03,87504
461.0,106135.0,6430000.0,Regression,0.03,87504
462.0,106220.0,6440000.0,Regression,0.03,87504
463.0,106308.0,6450000.0,Regression,0.03,87504
463.0,106393.0,6460000.0,Regression,0.03,87504
463.0,106486.0,6470000.0,Regression,0.03,87504
464.0,106568.0,6480000.0,Regression,0.03,87504
466.0,106650.0,6490000.0,Regression,0.03,87504
467.0,106739.0,6500000.0,Regression,0.03,87504
467.0,106845.0,6510000.0,Regression,0.03,87504
469.0,106933.0,6520000.0,Regression,0.03,87504
470.0,107033.0,6530000.0,Regression,0.03,87504
470.0,107134.0,6540000.0,Regression,0.03,87504
472.0,107230.0,6550000.0,Regression,0.03,87504
473.0,107350.0,6560000.0,Regression,0.03,87504
474.0,107450.0,6570000.0,Regression,0.03,87504
474.0,107546.0,6580000.0,Regression,0.03,87504
475.0,107646.0,6590000.0,Regression,0.03,87504
477.0,107735.0,6600000.0,Regression,0.03,87504
477.0,107822.0,6610000.0,Regression,0.03,87504
477.0,107924.0,6620000.0,Regression,0.03,87504
477.0,108022.0,6630000.0,Regression,0.03,87504
479.0,108132.0,6640000.0,Regression,0.03,87504
479.0,108240.0,6650000.0,Regression,0.03,87504
480.0,108356.0,6660000.0,Regression,0.03,87504
481.0,108455.0,6670000.0,Regression,0.03,87504
482.0,108561.0,6680000.0,Regression,0.03,87504
482.0,108661.0,6690000.0,Regression,0.03,87504
483.0,108794.0,6700000.0,Regression,0.03,87504
485.0,108897.0,6710000.0,Regression,0.03,87504
485.0,109009.0,6720000.0,Regression,0.03,87504
485.0,109100.0,6730000.0,Regression,0.03,87504
486.0,109192.0,6740000.0,Regression,0.03,87504
488.0,109308.0,6750000.0,Regression,0.03,87504
489.0,109401.0,6760000.0,Regression,0.03,87504
491.0,109514.0,6770000.0,Regression,0.03,87504
493.0,109612.0,6780000.0,Regression,0.03,87504
494.0,109722.0,6790000.0,Regression,0.03,87504
496.0,109819.0,6800000.0,Regression,0.03,87504
496.0,109938.0,6810000.0,Regression,0.03,87504
496.0,110062.0,6820000.0,Regression,0.03,87504
496.0,110170.0,6830000.0,Regression,0.03,87504
496.0,110269.0,6840000.0,Regression,0.03,87504
497.0,110371.0,6850000.0,Regression,0.03,87504
498.0,110475.0,6860000.0,Regression,0.03,87504
498.0,110560.0,6870000.0,Regression,0.03,87504
498.0,110666.0,6880000.0,Regression,0.03,87504
498.0,110792.0,6890000.0,Regression,0.03,87504
501.0,110891.0,6900000.0,Regression,0.03,87504
501.0,111005.0,6910000.0,Regression,0.03,87504
503.0,111128.0,6920000.0,Regression,0.03,87504
503.0,111248.0,6930000.0,Regression,0.03,87504
503.0,111373.0,6940000.0,Regression,0.03,87504
504.0,111463.0,6950000.0,Regression,0.03,87504
504.0,111603.0,6960000.0,Regression,0.03,87504
505.0,111709.0,6970000.0,Regression,0.03,87504
506.0,111819.0,6980000.0,Regression,0.03,87504
507.0,111919.0,6990000.0,Regression,0.03,87504
509.0,112038.0,7000000.0,Regression,0.03,87504
512.0,112152.0,7010000.0,Regression,0.03,87504
512.0,112257.0,7020000.0,Regression,0.03,87504
513.0,112359.0,7030000.0,Regression,0.03,87504
515.0,112480.0,7040000.0,Regression,0.03,87504
515.0,112580.0,7050000.0,Regression,0.03,87504
515.0,112695.0,7060000.0,Regression,0.03,87504
515.0,112834.0,7070000.0,Regression,0.03,87504
516.0,112959.0,7080000.0,Regression,0.03,87504
516.0,113085.0,7090000.0,Regression,0.03,87504
518.0,113223.0,7100000.0,Regression,0.03,87504
520.0,113351.0,7110000.0,Regression,0.03,87504
522.0,113466.0,7120000.0,Regression,0.03,87504
522.0,113590.0,7130000.0,Regression,0.03,87504
522.0,113698.0,7140000.0,Regression,0.03,87504
522.0,113816.0,7150000.0,Regression,0.03,87504
523.0,113937.0,7160000.0,Regression,0.03,87504
523.0,114045.0,7170000.0,Regression,0.03,87504
524.0,114176.0,7180000.0,Regression,0.03,87504
525.0,114261.0,7190000.0,Regression,0.03,87504
525.0,114369.0,7200000.0,Regression,0.03,87504
525.0,114484.0,7210000.0,Regression,0.03,87504
525.0,114584.0,7220000.0,Regression,0.03,87504
526.0,114706.0,7230000.0,Regression,0.03,87504
528.0,114813.0,7240000.0,Regression,0.03,87504
529.0,114921.0,7250000.0,Regression,0.03,87504
529.0,115032.0,7260000.0,Regression,0.03,87504
529.0,115146.0,7270000.0,Regression,0.03,87504
530.0,115262.0,7280000.0,Regression,0.03,87504
530.0,115392.0,7290000.0,Regression,0.03,87504
531.0,115526.0,7300000.0,Regression,0.03,87504
532.0,115642.0,7310000.0,Regression,0.03,87504
533.0,115758.0,7320000.0,Regression,0.03,87504
533.0,115886.0,7330000.0,Regression,0.03,87504
534.0,116009.0,7340000.0,Regression,0.03,87504
536.0,116167.0,7350000.0,Regression,0.03,87504
537.0,116301.0,7360000.0,Regression,0.03,87504
540.0,116421.0,7370000.0,Regression,0.03,87504
542.0,116529.0,7380000.0,Regression,0.03,87504
543.0,116651.0,7390000.0,Regression,0.03,87504
544.0,116772.0,7400000.0,Regression,0.03,87504
544.0,116881.0,7410000.0,Regression,0.03,87504
545.0,117003.0,7420000.0,Regression,0.03,87504
545.0,117151.0,7430000.0,Regression,0.03,87504
546.0,117244.0,7440000.0,Regression,0.03,87504
546.0,117361.0,7450000.0,Regression,0.03,87504
548.0,117457.0,7460000.0,Regression,0.03,87504
548.0,117579.0,7470000.0,Regression,0.03,87504
549.0,117700.0,7480000.0,Regression,0.03,87504
550.0,117834.0,7490000.0,Regression,0.03,87504
551.0,117951.0,7500000.0,Regression,0.03,87504
553.0,118067.0,7510000.0,Regression,0.03,87504
554.0,118177.0,7520000.0,Regression,0.03,87504
555.0,118294.0,7530000.0,Regression,0.03,87504
555.0,118399.0,7540000.0,Regression,0.03,87504
555.0,118497.0,7550000.0,Regression,0.03,87504
556.0,118593.0,7560000.0,Regression,0.03,87504
556.0,118705.0,7570000.0,Regression,0.03,87504
556.0,118824.0,7580000.0,Regression,0.03,87504
556.0,118928.0,7590000.0,Regression,0.03,87504
557.0,119048.0,7600000.0,Regression,0.03,87504
557.0,119147.0,7610000.0,Regression,0.03,87504
558.0,119273.0,7620000.0,Regression,0.03,87504
558.0,119389.0,7630000.0,Regression,0.03,87504
558.0,119497.0,7640000.0,Regression,0.03,87504
559.0,119611.0,7650000.0,Regression,0.03,87504
561.0,119700.0,7660000.0,Regression,0.03,87504
562.0,119800.0,7670000.0,Regression,0.03,87504
563.0,119902.0,7680000.0,Regression,0.03,87504
565.0,120017.0,7690000.0,Regression,0.03,87504
566.0,120141.0,7700000.0,Regression,0.03,87504
566.0,120268.0,7710000.0,Regression,0.03,87504
567.0,120372.0,7720000.0,Regression,0.03,87504
567.0,120463.0,7730000.0,Regression,0.03,87504
568.0,120593.0,7740000.0,Regression,0.03,87504
568.0,120714.0,7750000.0,Regression,0.03,87504
569.0,120823.0,7760000.0,Regression,0.03,87504
569.0,120951.0,7770000.0,Regression,0.03,87504
570.0,121075.0,7780000.0,Regression,0.03,87504
571.0,121205.0,7790000.0,Regression,0.03,87504
571.0,121324.0,7800000.0,Regression,0.03,87504
573.0,121441.0,7810000.0,Regression,0.03,87504
574.0,121537.0,7820000.0,Regression,0.03,87504
575.0,121644.0,7830000.0,Regression,0.03,87504
575.0,121776.0,7840000.0,Regression,0.03,87504
576.0,121882.0,7850000.0,Regression,0.03,87504
578.0,122025.0,7860000.0,Regression,0.03,87504
578.0,122135.0,7870000.0,Regression,0.03,87504
578.0,122267.0,7880000.0,Regression,0.03,87504
578.0,122384.0,7890000.0,Regression,0.03,87504
580.0,122504.0,7900000.0,Regression,0.03,87504
581.0,122634.0,7910000.0,Regression,0.03,87504
583.0,122763.0,7920000.0,Regression,0.03,87504
584.0,122902.0,7930000.0,Regression,0.03,87504
586.0,123014.0,7940000.0,Regression,0.03,87504
586.0,123052.0,7950000.0,Regression,0.03,87504
587.0,123087.0,7960000.0,Regression,0.03,87504
587.0,123135.0,7970000.0,Regression,0.03,87504
587.0,123194.0,7980000.0,Regression,0.03,87504
587.0,123264.0,7990000.0,Regression,0.03,87504
587.0,123297.0,8000000.0,Regression,0.03,87504
587.0,123341.0,8010000.0,Regression,0.03,87504
587.0,123403.0,8020000.0,Regression,0.03,87504
587.0,123457.0,8030000.0,Regression,0.03,87504
587.0,123506.0,8040000.0,Regression,0.03,87504
587.0,123557.0,8050000.0,Regression,0.03,87504
587.0,123619.0,8060000.0,Regression,0.03,87504
587.0,123686.0,8070000.0,Regression,0.03,87504
587.0,123747.0,8080000.0,Regression,0.03,87504
587.0,123819.0,8090000.0,Regression,0.03,87504
587.0,123874.0,8100000.0,Regression,0.03,87504
587.0,123930.0,8110000.0,Regression,0.03,87504
587.0,123997.0,8120000.0,Regression,0.03,87504
587.0,124055.0,8130000.0,Regression,0.03,87504
587.0,124135.0,8140000.0,Regression,0.03,87504
587.0,124198.0,8150000.0,Regression,0.03,87504
587.0,124236.0,8160000.0,Regression,0.03,87504
587.0,124303.0,8170000.0,Regression,0.03,87504
587.0,124353.0,8180000.0,Regression,0.03,87504
587.0,124397.0,8190000.0,Regression,0.03,87504
587.0,124447.0,8200000.0,Regression,0.03,87504
587.0,124479.0,8210000.0,Regression,0.03,87504
587.0,124515.0,8220000.0,Regression,0.03,87504
587.0,124556.0,8230000.0,Regression,0.03,87504
587.0,124635.0,8240000.0,Regression,0.03,87504
587.0,124714.0,8250000.0,Regression,0.03,87504
587.0,124798.0,8260000.0,Regression,0.03,87504
587.0,124844.0,8270000.0,Regression,0.03,87504
587.0,124901.0,8280000.0,Regression,0.03,87504
587.0,124956.0,8290000.0,Regression,0.03,87504
587.0,125019.0,8300000.0,Regression,0.03,87504
587.0,125106.0,8310000.0,Regression,0.03,87504
587.0,125151.0,8320000.0,Regression,0.03,87504
588.0,125224.0,8330000.0,Regression,0.03,87504
588.0,125320.0,8340000.0,Regression,0.03,87504
588.0,125404.0,8350000.0,Regression,0.03,87504
588.0,125482.0,8360000.0,Regression,0.03,87504
588.0,125601.0,8370000.0,Regression,0.03,87504
588.0,125762.0,8380000.0,Regression,0.03,87504
588.0,125858.0,8390000.0,Regression,0.03,87504
588.0,125961.0,8400000.0,Regression,0.03,87504
588.0,126078.0,8410000.0,Regression,0.03,87504
588.0,126118.0,8420000.0,Regression,0.03,87504
588.0,126136.0,8430000.0,Regression,0.03,87504
588.0,126154.0,8440000.0,Regression,0.03,87504
588.0,126166.0,8450000.0,Regression,0.03,87504
588.0,126184.0,8460000.0,Regression,0.03,87504
588.0,126216.0,8470000.0,Regression,0.03,87504
588.0,126230.0,8480000.0,Regression,0.03,87504
588.0,126256.0,8490000.0,Regression,0.03,87504
588.0,126285.0,8500000.0,Regression,0.03,87504
588.0,126310.0,8510000.0,Regression,0.03,87504
588.0,126332.0,8520000.0,Regression,0.03,87504
588.0,126356.0,8530000.0,Regression,0.03,87504
588.0,126386.0,8540000.0,Regression,0.03,87504
588.0,126410.0,8550000.0,Regression,0.03,87504
588.0,126438.0,8560000.0,Regression,0.03,87504
588.0,126462.0,8570000.0,Regression,0.03,87504
588.0,126496.0,8580000.0,Regression,0.03,87504
588.0,126525.0,8590000.0,Regression,0.03,87504
588.0,126555.0,8600000.0,Regression,0.03,87504
588.0,126595.0,8610000.0,Regression,0.03,87504
588.0,126614.0,8620000.0,Regression,0.03,87504
588.0,126653.0,8630000.0,Regression,0.03,87504
588.0,126672.0,8640000.0,Regression,0.03,87504
588.0,126695.0,8650000.0,Regression,0.03,87504
589.0,126723.0,8660000.0,Regression,0.03,87504
589.0,126734.0,8670000.0,Regression,0.03,87504
589.0,126751.0,8680000.0,Regression,0.03,87504
589.0,126784.0,8690000.0,Regression,0.03,87504
589.0,126808.0,8700000.0,Regression,0.03,87504
589.0,126818.0,8710000.0,Regression,0.03,87504
589.0,126828.0,8720000.0,Regression,0.03,87504
589.0,126844.0,8730000.0,Regression,0.03,87504
589.0,126855.0,8740000.0,Regression,0.03,87504
589.0,126867.0,8750000.0,Regression,0.03,87504
589.0,126878.0,8760000.0,Regression,0.03,87504
589.0,126897.0,8770000.0,Regression,0.03,87504
589.0,126903.0,8780000.0,Regression,0.03,87504
589.0,126913.0,8790000.0,Regression,0.03,87504
589.0,126925.0,8800000.0,Regression,0.03,87504
589.0,126934.0,8810000.0,Regression,0.03,87504
589.0,126941.0,8820000.0,Regression,0.03,87504
589.0,126952.0,8830000.0,Regression,0.03,87504
589.0,126977.0,8840000.0,Regression,0.03,87504
589.0,126983.0,8850000.0,Regression,0.03,87504
589.0,126997.0,8860000.0,Regression,0.03,87504
589.0,126999.0,8870000.0,Regression,0.03,87504
589.0,127000.0,8880000.0,Regression,0.03,87504
589.0,127005.0,8890000.0,Regression,0.03,87504
589.0,127013.0,8900000.0,Regression,0.03,87504
589.0,127019.0,8910000.0,Regression,0.03,87504
589.0,127026.0,8920000.0,Regression,0.03,87504
589.0,127027.0,8930000.0,Regression,0.03,87504
589.0,127028.0,8940000.0,Regression,0.03,87504
589.0,127032.0,8950000.0,Regression,0.03,87504
589.0,127040.0,8960000.0,Regression,0.03,87504
589.0,127046.0,8970000.0,Regression,0.03,87504
589.0,127052.0,8980000.0,Regression,0.03,87504
589.0,127061.0,8990000.0,Regression,0.03,87504
589.0,127062.0,9000000.0,Regression,0.03,87504
589.0,127063.0,9010000.0,Regression,0.03,87504
589.0,127066.0,9020000.0,Regression,0.03,87504
589.0,127076.0,9030000.0,Regression,0.03,87504
590.0,127326.0,9040000.0,Regression,0.03,87504
593.0,127571.0,9050000.0,Regression,0.03,87504
594.0,127849.0,9060000.0,Regression,0.03,87504
596.0,128098.0,9070000.0,Regression,0.03,87504
596.0,128352.0,9080000.0,Regression,0.03,87504
597.0,128580.0,9090000.0,Regression,0.03,87504
600.0,128842.0,9100000.0,Regression,0.03,87504
602.0,129099.0,9110000.0,Regression,0.03,87504
603.0,129359.0,9120000.0,Regression,0.03,87504
604.0,129614.0,9130000.0,Regression,0.03,87504
611.0,129848.0,9140000.0,Regression,0.03,87504
613.0,130113.0,9150000.0,Regression,0.03,87504
614.0,130335.0,9160000.0,Regression,0.03,87504
616.0,130585.0,9170000.0,Regression,0.03,87504
617.0,130843.0,9180000.0,Regression,0.03,87504
619.0,131077.0,9190000.0,Regression,0.03,87504
620.0,131317.0,9200000.0,Regression,0.03,87504
621.0,131556.0,9210000.0,Regression,0.03,87504
622.0,131775.0,9220000.0,Regression,0.03,87504
623.0,132036.0,9230000.0,Regression,0.03,87504
626.0,132276.0,9240000.0,Regression,0.03,87504
628.0,132505.0,9250000.0,Regression,0.03,87504
630.0,132767.0,9260000.0,Regression,0.03,87504
632.0,133019.0,9270000.0,Regression,0.03,87504
635.0,133270.0,9280000.0,Regression,0.03,87504
639.0,133565.0,9290000.0,Regression,0.03,87504
640.0,133816.0,9300000.0,Regression,0.03,87504
641.0,134075.0,9310000.0,Regression,0.03,87504
643.0,134365.0,9320000.0,Regression,0.03,87504
647.0,134642.0,9330000.0,Regression,0.03,87504
651.0,134901.0,9340000.0,Regression,0.03,87504
655.0,135125.0,9350000.0,Regression,0.03,87504
662.0,135344.0,9360000.0,Regression,0.03,87504
663.0,135567.0,9370000.0,Regression,0.03,87504
665.0,135773.0,9380000.0,Regression,0.03,87504
667.0,135974.0,9390000.0,Regression,0.03,87504
669.0,136177.0,9400000.0,Regression,0.03,87504
670.0,136364.0,9410000.0,Regression,0.03,87504
671.0,136580.0,9420000.0,Regression,0.03,87504
671.0,136821.0,9430000.0,Regression,0.03,87504
676.0,137029.0,9440000.0,Regression,0.03,87504
678.0,137242.0,9450000.0,Regression,0.03,87504
680.0,137452.0,9460000.0,Regression,0.03,87504
687.0,137665.0,9470000.0,Regression,0.03,87504
688.0,137859.0,9480000.0,Regression,0.03,87504
691.0,138073.0,9490000.0,Regression,0.03,87504
696.0,138297.0,9500000.0,Regression,0.03,87504
699.0,138516.0,9510000.0,Regression,0.03,87504
704.0,138722.0,9520000.0,Regression,0.03,87504
705.0,138908.0,9530000.0,Regression,0.03,87504
708.0,139086.0,9540000.0,Regression,0.03,87504
710.0,139307.0,9550000.0,Regression,0.03,87504
712.0,139550.0,9560000.0,Regression,0.03,87504
713.0,139764.0,9570000.0,Regression,0.03,87504
716.0,139965.0,9580000.0,Regression,0.03,87504
716.0,140192.0,9590000.0,Regression,0.03,87504
718.0,140394.0,9600000.0,Regression,0.03,87504
722.0,140624.0,9610000.0,Regression,0.03,87504
723.0,140831.0,9620000.0,Regression,0.03,87504
726.0,141064.0,9630000.0,Regression,0.03,87504
727.0,141285.0,9640000.0,Regression,0.03,87504
728.0,141495.0,9650000.0,Regression,0.03,87504
732.0,141711.0,9660000.0,Regression,0.03,87504
734.0,141922.0,9670000.0,Regression,0.03,87504
735.0,142123.0,9680000.0,Regression,0.03,87504
737.0,142340.0,9690000.0,Regression,0.03,87504
738.0,142554.0,9700000.0,Regression,0.03,87504
741.0,142779.0,9710000.0,Regression,0.03,87504
743.0,143000.0,9720000.0,Regression,0.03,87504
745.0,143209.0,9730000.0,Regression,0.03,87504
746.0,143412.0,9740000.0,Regression,0.03,87504
749.0,143622.0,9750000.0,Regression,0.03,87504
750.0,143830.0,9760000.0,Regression,0.03,87504
751.0,144035.0,9770000.0,Regression,0.03,87504
755.0,144227.0,9780000.0,Regression,0.03,87504
756.0,144425.0,9790000.0,Regression,0.03,87504
756.0,144623.0,9800000.0,Regression,0.03,87504
756.0,144828.0,9810000.0,Regression,0.03,87504
760.0,145012.0,9820000.0,Regression,0.03,87504
761.0,145246.0,9830000.0,Regression,0.03,87504
762.0,145434.0,9840000.0,Regression,0.03,87504
765.0,145628.0,9850000.0,Regression,0.03,87504
766.0,145811.0,9860000.0,Regression,0.03,87504
766.0,145996.0,9870000.0,Regression,0.03,87504
770.0,146171.0,9880000.0,Regression,0.03,87504
773.0,146346.0,9890000.0,Regression,0.03,87504
774.0,146543.0,9900000.0,Regression,0.03,87504
776.0,146748.0,9910000.0,Regression,0.03,87504
777.0,146951.0,9920000.0,Regression,0.03,87504
779.0,147162.0,9930000.0,Regression,0.03,87504
781.0,147361.0,9940000.0,Regression,0.03,87504
782.0,147565.0,9950000.0,Regression,0.03,87504
782.0,147752.0,9960000.0,Regression,0.03,87504
784.0,147948.0,9970000.0,Regression,0.03,87504
786.0,148121.0,9980000.0,Regression,0.03,87504
789.0,148309.0,9990000.0,Regression,0.03,87504
790.0,148502.0,10000000.0,Regression,0.03,87504
791.0,148669.0,10010000.0,Regression,0.03,87504
791.0,148861.0,10020000.0,Regression,0.03,87504
792.0,149072.0,10030000.0,Regression,0.03,87504
793.0,149270.0,10040000.0,Regression,0.03,87504
795.0,149448.0,10050000.0,Regression,0.03,87504
797.0,149631.0,10060000.0,Regression,0.03,87504
799.0,149838.0,10070000.0,Regression,0.03,87504
802.0,150031.0,10080000.0,Regression,0.03,87504
806.0,150242.0,10090000.0,Regression,0.03,87504
807.0,150436.0,10100000.0,Regression,0.03,87504
808.0,150616.0,10110000.0,Regression,0.03,87504
809.0,150794.0,10120000.0,Regression,0.03,87504
812.0,150964.0,10130000.0,Regression,0.03,87504
813.0,151130.0,10140000.0,Regression,0.03,87504
815.0,151312.0,10150000.0,Regression,0.03,87504
816.0,151490.0,10160000.0,Regression,0.03,87504
818.0,151683.0,10170000.0,Regression,0.03,87504
820.0,151862.0,10180000.0,Regression,0.03,87504
824.0,152062.0,10190000.0,Regression,0.03,87504
